,OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2832,2896,2010-02-17,350475,31.5965,LD9WC,5,2010-02-19
2833,2996,2010-02-23,350475,91.08,QWSJ4,9,2010-02-24
2834,3152,2010-03-04,350475,63.2147,2LUH6,5,2010-03-05
2835,2930,2010-02-19,354474,51.29,6PXZX,5,2010-02-19
2836,3121,2010-03-02,354474,62.43,NTL83,5,2010-03-05
2837,2935,2010-02-19,356329,162.615,WWZ8K,18,2010-02-22
2838,3154,2010-03-04,356329,41.5425,354BV,15,2010-03-05
2839,2941,2010-02-20,360816,103.4602,BXYEW,7,2010-02-23
2840,3203,2010-03-07,360816,76.05,TSS6Z,7,2010-03-09
2841,2943,2010-02-21,363819,2.93,FAXJS,16,2010-02-22
2842,2955,2010-02-22,365257,15.72,U6J6E,14,2010-02-22
2843,2968,2010-02-22,365784,17.31,AFSSW,4,2010-02-22
2844,3092,2010-03-01,366448,27.1592,3PSBD,18,2010-03-01
2845,3198,2010-03-07,366448,29.81,ADV3P,18,2010-03-08
2846,2993,2010-02-23,369133,41.22,ZZHV9,3,2010-02-23
2847,3094,2010-03-01,369133,17.79,SAPNJ,7,2010-03-04
2848,2998,2010-02-23,370402,40.215,TMBH4,4,2010-02-24
2849,3119,2010-03-02,370402,37.3552,ZLBJ5,9,2010-03-03
2850,2999,2010-02-23,370571,40.93,3MTDA,5,2010-02-26
2851,3000,2010-02-23,370758,37.25,GQF9K,4,2010-02-24
2852,3001,2010-02-24,370990,22.95,NFCCV,9,2010-02-24
2853,3013,2010-02-24,371554,55.1478,WA2KV,11,2010-02-24
2854,3060,2010-02-27,372652,35.77,XNQHH,3,2010-03-02
2855,3028,2010-02-25,374957,112.09,EV2E3,5,2010-02-26
2856,3104,2010-03-02,375224,61.95,QZAG9,4,2010-03-04
2857,3196,2010-03-07,375224,77.76,KQQWQ,4,2010-03-10
2858,3032,2010-02-25,375272,74.8452,FU99U,3,2010-03-02
2859,3035,2010-02-25,375446,13.3,8S34Z,9,2010-03-03
2860,3042,2010-02-26,375939,23.74,TJMU4,4,2010-02-26
2861,3052,2010-02-26,376775,57.4302,6CTBJ,9,2010-03-03
2862,3227,2010-03-08,376775,43.7,Q53K9,9,2010-03-10
2863,3053,2010-02-26,376959,99.3175,YPBDJ,4,2010-03-01
2864,3054,2010-02-26,377434,43.568,HW68T,4,2010-03-01
2865,3059,2010-02-27,378828,88.69,95B8M,4,2010-03-02
2866,3061,2010-02-27,379370,53.508,3F77U,15,2010-03-01
2867,3062,2010-02-28,380119,85.8902,SNK4L,15,2010-03-01
2868,3224,2010-03-08,380119,56.7115,ZRWZB,15,2010-03-08
2869,3069,2010-02-28,382629,46.45,K4M4E,15,2010-03-01
2870,3195,2010-03-07,382629,81.15,H62FY,18,2010-03-08
2871,3070,2010-02-28,382783,60.19,VQKNA,18,2010-03-01
2872,3150,2010-03-04,382790,66.6002,L5NWN,6,2010-03-04
2873,3096,2010-03-01,384031,63.3352,S3CQF,4,2010-03-02
2874,3103,2010-03-01,384623,19.08,EA5M8,12,2010-03-03
2875,3187,2010-03-05,384698,44.8518,YJELM,15,2010-03-08
2876,3116,2010-03-02,385388,63.44,QRZFU,7,2010-03-04
2877,3117,2010-03-02,385641,14.89,LKS4A,9,2010-03-03
2878,3140,2010-03-03,387360,47.5,DAVWD,4,2010-03-04
2879,3145,2010-03-04,388120,28.79,FC7SM,15,2010-03-05
2880,3157,2010-03-04,389345,26.26,5VRJ4,5,2010-03-05
2881,3179,2010-03-05,390162,57.41,PM2TV,5,2010-03-05
2882,3184,2010-03-05,390777,5.17,6472Z,4,2010-03-10
2883,3185,2010-03-05,390901,17.77,9A6YV,9,2010-03-10
2884,3186,2010-03-05,390953,30.12,9PV89,18,2010-03-08
2885,3202,2010-03-07,391715,38.2952,YV3V4,18,2010-03-08
2886,3220,2010-03-08,393616,60.0155,AWNXG,15,2010-03-08
2887,3192,2010-03-07,394290,45.43,AKGQT,12,2010-03-10
2888,3193,2010-03-07,394346,14.21,2B47R,15,2010-03-08
2889,3207,2010-03-08,395039,34.62,H6E23,4,2010-03-08
2890,3231,2010-03-08,396551,127.28,9SBZ8,3,2010-03-09
